Dataset Mode,Feature,Value,Count,Percent
gdsc_auc_metadata_only,TARGET,"CHEK1, CHEK2, CDK2",952,0.393331542958663
gdsc_auc_metadata_only,TARGET,G-quadruplex stabiliser,951,0.3929183795732022
gdsc_auc_metadata_only,TARGET,JNK,950,0.3925052161877414
gdsc_auc_metadata_only,TARGET,MTORC1,950,0.3925052161877414
gdsc_auc_metadata_only,TARGET,"VEGFR, RET, KIT, PDGFR",949,0.39209205280228066
gdsc_auc_metadata_only,TARGET,CRBN,949,0.39209205280228066
gdsc_auc_metadata_only,TARGET,SMO,949,0.39209205280228066
gdsc_auc_metadata_only,TARGET,AURKA,949,0.39209205280228066
gdsc_auc_metadata_only,TARGET,"SRC, ABL, TEC",949,0.39209205280228066
gdsc_auc_metadata_only,TARGET,"BRD2, BRD3, BRD4, BRDT",949,0.39209205280228066
gdsc_auc_metadata_only,TARGET,"FLT3, JAK2, NTRK1, NTRK2, NTRK3",947,0.3912657260313591
gdsc_auc_metadata_only,TARGET,DNAPK,945,0.3904393992604375
gdsc_auc_metadata_only,TARGET,"AURKA, AURKB",944,0.39002623587497676
gdsc_auc_metadata_only,TARGET,"RAC1, RAC2, RAC3",943,0.389613072489516
gdsc_auc_metadata_only,TARGET,"PLK1, PLK2, PLK3",923,0.38134980478030034
gdsc_auc_metadata_only,TARGET,MTOR,922,0.38093664139483957
gdsc_auc_metadata_only,TARGET,"HDAC1, HDAC3",898,0.3710207201437809
gdsc_auc_metadata_only,TARGET,PI3Kgamma,894,0.3693680666019377
gdsc_auc_metadata_only,TARGET,Pyrimidine synthesis inhibitor,894,0.3693680666019377
gdsc_auc_metadata_only,TARGET,"Polybromo 1, SMARCA4, SMARCA2",894,0.3693680666019377
gdsc_auc_metadata_only,TARGET,"BRPF1B, BRPF2",894,0.3693680666019377
gdsc_auc_metadata_only,TARGET,TP53 activation,894,0.3693680666019377
gdsc_auc_metadata_only,TARGET,KRAS (G12C),894,0.3693680666019377
gdsc_auc_metadata_only,TARGET,"HDAC8, HDAC6, HDAC1",894,0.3693680666019377
gdsc_auc_metadata_only,TARGET,MRE11,894,0.3693680666019377
gdsc_auc_metadata_only,TARGET,"NUAK1, NUAK2",894,0.3693680666019377
gdsc_auc_metadata_only,TARGET,IDH2 R140Q mutant,893,0.36895490321647695
gdsc_auc_metadata_only,TARGET,"XIAP, IAP1, IAP2",893,0.36895490321647695
gdsc_auc_metadata_only,TARGET,Inflammatory related,893,0.36895490321647695
gdsc_auc_metadata_only,TARGET,"JAK2, JAK3",892,0.3685417398310162
gdsc_auc_metadata_only,TARGET,"IKK-1, IKK-2",892,0.3685417398310162
gdsc_auc_metadata_only,TARGET,TGFB1,892,0.3685417398310162
gdsc_auc_metadata_only,TARGET,"BCL2,  BCL-XL,  BFL1, MCL1",892,0.3685417398310162
gdsc_auc_metadata_only,TARGET,"CDK1, CDK2, CDK5, CDK9",891,0.3681285764455554
gdsc_auc_metadata_only,TARGET,"USP1, UAF1",891,0.3681285764455554
gdsc_auc_metadata_only,TARGET,BTK,890,0.3677154130600946
gdsc_auc_metadata_only,TARGET,PERK,886,0.3660627595182515
gdsc_auc_metadata_only,TARGET,"XIAP, cIAP",881,0.3639969425909476
gdsc_auc_metadata_only,TARGET,"BCL2, BCL-XL, BCL-W, MCL1",785,0.32433325758671266
gdsc_auc_metadata_only,TARGET,DNA crosslinker,760,0.31400417295019317
gdsc_auc_metadata_only,TARGET,MRCKB_HUMAN,743,0.3069803953973599
gdsc_auc_metadata_only,TARGET,"EHMT1, EHMT2",741,0.3061540686264383
gdsc_auc_metadata_only,TARGET,"KDM4A, KDM4C, KDM4E, KDM3A, KDM6B",741,0.3061540686264383
gdsc_auc_metadata_only,TARGET,SETD8,741,0.3061540686264383
gdsc_auc_metadata_only,TARGET,EP300,741,0.3061540686264383
gdsc_auc_metadata_only,TARGET,SIR2,740,0.3057409052409775
gdsc_auc_metadata_only,TARGET,DNA methyltransferases,740,0.3057409052409775
gdsc_auc_metadata_only,TARGET,LSD1,739,0.30532774185551675
gdsc_auc_metadata_only,TARGET,"G9A, GLP",732,0.3024355981572913
gdsc_auc_metadata_only,TARGET,WIP1,731,0.30202243477183055
gdsc_auc_metadata_only,TARGET,GADD34,717,0.29623814737537957
gdsc_auc_metadata_only,TARGET,CDK2,717,0.29623814737537957
gdsc_auc_metadata_only,TARGET,"ADRA1A, ADRB1",717,0.29623814737537957
gdsc_auc_metadata_only,TARGET,IRAK4,717,0.29623814737537957
gdsc_auc_metadata_only,TARGET,JAK1,717,0.29623814737537957
gdsc_auc_metadata_only,TARGET,"NTRK1, NTRK2, NTRK3",717,0.29623814737537957
gdsc_auc_metadata_only,TARGET,"mTORC1, mTORC2",717,0.29623814737537957
gdsc_auc_metadata_only,TARGET,PPP1R15B,717,0.29623814737537957
gdsc_auc_metadata_only,TARGET, ,717,0.29623814737537957
gdsc_auc_metadata_only,TARGET,TOP2,717,0.29623814737537957
gdsc_auc_metadata_only,TARGET,NIK,717,0.29623814737537957
gdsc_auc_metadata_only,TARGET,CP11A,717,0.29623814737537957
gdsc_auc_metadata_only,TARGET,"HDAC1, HDAC2, HDAC3, HDAC8",717,0.29623814737537957
gdsc_auc_metadata_only,TARGET,DYRK1A,717,0.29623814737537957
gdsc_auc_metadata_only,TARGET,"JAK1, JAK2, JAK3",717,0.29623814737537957
gdsc_auc_metadata_only,TARGET,FAK1,717,0.29623814737537957
gdsc_auc_metadata_only,TARGET,VSP34,717,0.29623814737537957
gdsc_auc_metadata_only,TARGET,"PAK1, PAK2",716,0.2958249839899188
gdsc_auc_metadata_only,TARGET,IGFR1,716,0.2958249839899188
gdsc_auc_metadata_only,TARGET,"CECR2, BRD2, BRD4, BRD9",716,0.2958249839899188
gdsc_auc_metadata_only,TARGET,"EP300, CBP",716,0.2958249839899188
gdsc_auc_metadata_only,TARGET,"PIM1, PIM2, PIM3",716,0.2958249839899188
gdsc_auc_metadata_only,TARGET,TAF1,716,0.2958249839899188
gdsc_auc_metadata_only,TARGET,KDM1,716,0.2958249839899188
gdsc_auc_metadata_only,TARGET,ULK1,715,0.29541182060445803
gdsc_auc_metadata_only,TARGET,IAP,714,0.29499865721899726
gdsc_auc_metadata_only,TARGET,KSP11,713,0.29458549383353644
gdsc_auc_metadata_only,TARGET,NAMPT,595,0.24583221434916436
gdsc_auc_metadata_only,TARGET,"BCL2, BCL-XL, MCL1",376,0.15534943293325346
gdsc_auc_metadata_only,TARGET,S6K1,268,0.11072778730348916
gdsc_auc_metadata_only,TARGET,"AURKA, AURKB, AURKC, others",268,0.11072778730348916
gdsc_auc_metadata_only,TARGET,"ROCK1, ROCK2",268,0.11072778730348916
gdsc_auc_metadata_only,TARGET,PI3Kbeta,267,0.11031462391802838
gdsc_auc_metadata_only,TARGET,"TGFBR1, ACVR1B, ACVR1C",265,0.10948829714710683
gdsc_auc_metadata_only,TARGET,Retinoic acid,225,0.09296176172867561
gdsc_auc_metadata_only,TARGET,Induces reactive oxygen species,225,0.09296176172867561
gdsc_auc_metadata_only,TARGET,"RSK, AURKB, PIM1, PIM3",225,0.09296176172867561
gdsc_auc_metadata_only,TARGET,EGLN1,225,0.09296176172867561
gdsc_auc_metadata_only,TARGET,"TBK1, PDK1 (PDPK1), IKK, AURKB, AURKC",225,0.09296176172867561
gdsc_auc_metadata_only,TARGET,AR,225,0.09296176172867561
gdsc_auc_metadata_only,TARGET_PATHWAY,Unclassified,24979,10.320408205424837
gdsc_auc_metadata_only,TARGET_PATHWAY,PI3K/MTOR signaling,22724,9.388724771210775
gdsc_auc_metadata_only,TARGET_PATHWAY,Other,21402,8.842522775631624
gdsc_auc_metadata_only,TARGET_PATHWAY,DNA replication,17649,7.291920589997314
gdsc_auc_metadata_only,TARGET_PATHWAY,"Other, kinases",17277,7.138223810605904
gdsc_auc_metadata_only,TARGET_PATHWAY,ERK MAPK signaling,13350,5.515731195901419
gdsc_auc_metadata_only,TARGET_PATHWAY,Genome integrity,12221,5.049269733716198
gdsc_auc_metadata_only,TARGET_PATHWAY,Cell cycle,11620,4.800958539054269
gdsc_auc_metadata_only,TARGET_PATHWAY,Apoptosis regulation,10828,4.47373313776933
gdsc_auc_metadata_only,TARGET_PATHWAY,Chromatin histone methylation,10612,4.384489846509802
gdsc_auc_metadata_only,TARGET_PATHWAY,RTK signaling,10573,4.368376474476832
gdsc_auc_metadata_only,TARGET_PATHWAY,Chromatin other,8576,3.543289193711653
gdsc_auc_metadata_only,TARGET_PATHWAY,Chromatin histone acetylation,8162,3.37223955213089
gdsc_auc_metadata_only,TARGET_PATHWAY,WNT signaling,7631,3.1528497944512157
gdsc_auc_metadata_only,TARGET_PATHWAY,Protein stability and degradation,7087,2.928088912760551
gdsc_auc_metadata_only,TARGET_PATHWAY,EGFR signaling,6734,2.7822422376928957
gdsc_auc_metadata_only,TARGET_PATHWAY,Mitosis,6453,2.6661433263784162
gdsc_auc_metadata_only,TARGET_PATHWAY,IGF1R signaling,5512,2.2773565806598217
gdsc_auc_metadata_only,TARGET_PATHWAY,Metabolism,4802,1.984010576982668
gdsc_auc_metadata_only,TARGET_PATHWAY,Hormone-related,3820,1.5782841324601813
gdsc_auc_metadata_only,TARGET_PATHWAY,p53 pathway,3776,1.560104943499907
gdsc_auc_metadata_only,TARGET_PATHWAY,Cytoskeleton,3387,1.3993843865556634
gdsc_auc_metadata_only,TARGET_PATHWAY,JNK and p38 signaling,1905,0.7870762493027869
gdsc_auc_metadata_only,TARGET_PATHWAY,ABL signaling,955,0.3945710331150453
gdsc_auc_metadata_plus_expression,TCGA_DESC,UNCLASSIFIED,45038,19.020148569835847
gdsc_auc_metadata_plus_expression,TCGA_DESC,LUAD,15473,6.534454434501312
gdsc_auc_metadata_plus_expression,TCGA_DESC,SCLC,13032,5.503587551891752
gdsc_auc_metadata_plus_expression,TCGA_DESC,BRCA,12750,5.3844951877393985
gdsc_auc_metadata_plus_expression,TCGA_DESC,SKCM,12277,5.184740974107969
gdsc_auc_metadata_plus_expression,TCGA_DESC,COREAD,12077,5.100278304496371
gdsc_auc_metadata_plus_expression,TCGA_DESC,HNSC,9358,3.9520083111266895
gdsc_auc_metadata_plus_expression,TCGA_DESC,ESCA,9126,3.8540316143772353
gdsc_auc_metadata_plus_expression,TCGA_DESC,GBM,8204,3.4646587074677666
gdsc_auc_metadata_plus_expression,TCGA_DESC,OV,7802,3.294888741548454
gdsc_auc_metadata_plus_expression,TCGA_DESC,DLBC,7621,3.218450025549958
gdsc_auc_metadata_plus_expression,TCGA_DESC,PAAD,7513,3.1728401839596945
gdsc_auc_metadata_plus_expression,TCGA_DESC,KIRC,7282,3.0752858005582984
gdsc_auc_metadata_plus_expression,TCGA_DESC,NB,6931,2.927053815389943
gdsc_auc_metadata_plus_expression,TCGA_DESC,ALL,6436,2.718008708101237
gdsc_auc_metadata_plus_expression,TCGA_DESC,LAML,6209,2.6221435780920728
gdsc_auc_metadata_plus_expression,TCGA_DESC,STAD,5880,2.4832024865809936
gdsc_auc_metadata_plus_expression,TCGA_DESC,MESO,5561,2.348484528550494
gdsc_auc_metadata_plus_expression,TCGA_DESC,BLCA,4724,1.9950082562259546
gdsc_auc_metadata_plus_expression,TCGA_DESC,MM,4598,1.9417967743706477
gdsc_auc_metadata_plus_expression,TCGA_DESC,LIHC,4164,1.758512781313479
gdsc_auc_metadata_plus_expression,TCGA_DESC,LUSC,3863,1.6313964635480234
gdsc_auc_metadata_plus_expression,TCGA_DESC,THCA,3857,1.6288625834596755
gdsc_auc_metadata_plus_expression,TCGA_DESC,CESC,3631,1.5334197667985692
gdsc_auc_metadata_plus_expression,TCGA_DESC,LGG,3617,1.5275073799257572
gdsc_auc_metadata_plus_expression,TCGA_DESC,LCML,2611,1.1026601517794172
gdsc_auc_metadata_plus_expression,TCGA_DESC,UCEC,2512,1.060851130321676
gdsc_auc_metadata_plus_expression,TCGA_DESC,PRAD,1676,0.7077971713451947
gdsc_auc_metadata_plus_expression,TCGA_DESC,MB,1072,0.4527199091181675
gdsc_auc_metadata_plus_expression,TCGA_DESC,Unknown,888,0.37501425307549696
gdsc_auc_metadata_plus_expression,TCGA_DESC,CLL,550,0.23227234143189562
gdsc_auc_metadata_plus_expression,TCGA_DESC,ACC,279,0.11782542410817978
gdsc_auc_metadata_plus_expression,TCGA_DESC,OTHER,179,0.07559408930238058
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 1,lung_NSCLC,26619,11.241559011955692
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 1,urogenital_system,25163,10.626670777183254
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 1,leukemia,20125,8.49905612966709
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 1,aero_dig_tract,18583,7.847848946961666
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 1,lymphoma,16210,6.845699372020052
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 1,lung_SCLC,13212,5.579603954542192
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 1,breast,13032,5.503587551891752
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 1,nervous_system,12714,5.369291907209312
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 1,skin,12456,5.260335063410349
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 1,large_intestine,12257,5.176294707146808
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 1,digestive_system,10735,4.533533791402545
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 1,bone,9460,3.9950842726286053
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 1,Unknown,8906,3.7611226778044773
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 1,kidney,7840,3.310936648774658
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 1,pancreas,7617,3.2167607721577256
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 1,neuroblastoma,6931,2.927053815389943
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 1,soft_tissue,5008,2.114945247074424
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 1,myeloma,4598,1.9417967743706477
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 1,thyroid,3579,1.5114594726995536
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 1,lung,1746,0.7373591057092541
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,lung_NSCLC_adenocarcinoma,15932,6.7282962612599295
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,lung_small_cell_carcinoma,13212,5.579603954542192
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,breast,13032,5.503587551891752
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,large_intestine,12257,5.176294707146808
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,melanoma,11917,5.032708168807091
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,glioma,11642,4.916571998091144
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,ovary,10070,4.25269541494398
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,head and neck,9457,3.993817332584431
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,oesophagus,9126,3.8540316143772353
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,Unknown,8906,3.7611226778044773
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,B_cell_lymphoma,7621,3.218450025549958
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,pancreas,7617,3.2167607721577256
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,kidney,7561,3.1931112246664783
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,neuroblastoma,6931,2.927053815389943
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,stomach,5818,2.457019059001398
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,acute_myeloid_leukaemia,5752,2.42914637802957
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,ewings_sarcoma,5322,2.2475516383646337
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,Bladder,4266,1.801588742815394
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,liver,3909,1.650822877558691
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,cervix,3899,1.6465997440781108
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,lung_NSCLC_squamous_cell_carcinoma,3863,1.6313964635480234
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,lung_NSCLC_large cell,3630,1.532997453450511
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,Burkitt_lymphoma,3590,1.5161049195281915
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,thyroid,3579,1.5114594726995536
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,myeloma,3497,1.4768297781587982
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,B_cell_leukemia,3196,1.3497134603933427
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,endometrium,3070,1.2965019785380356
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,lymphoblastic_leukemia,3064,1.2939680984496877
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,chronic_myeloid_leukaemia,2611,1.1026601517794172
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,osteosarcoma,2529,1.0680304572386619
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,lymphoid_neoplasm other,2355,0.9945479346765713
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,soft_tissue_other,2303,0.9725876405775556
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,Hodgkin_lymphoma,2231,0.9421810795173803
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,lung_NSCLC_not specified,2203,0.9303563057717565
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,rhabdomyosarcoma,2146,0.9062844449324511
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,prostate,2134,0.901216684755755
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,lymphoblastic_T_cell_leukaemia,2092,0.8834795241373193
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,mesothelioma,1568,0.6621873297549316
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,haematopoietic_neoplasm other,1357,0.5730792133146952
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,chondrosarcoma,1197,0.5055090776254165
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,T_cell_leukemia,1115,0.47087938308466115
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,medulloblastoma,1072,0.4527199091181675
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,hairy_cell_leukaemia,1016,0.42907036162691997
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,biliary_tract,1008,0.42569185484245603
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,lung_NSCLC_carcinoid,991,0.41851252792547017
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,leukemia,744,0.3142011309551461
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,urogenital_system_other,718,0.3032209839056383
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,anaplastic_large_cell_lymphoma,692,0.2922408368561305
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,fibrosarcoma,559,0.2360731615644176
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,uterus,557,0.23522853486830161
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,skin_other,539,0.22762689460325772
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,testis,449,0.18961869327803843
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,bone_other,412,0.17399309939989274
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,adrenal_gland,279,0.11782542410817978
gdsc_auc_metadata_plus_expression,GDSC Tissue descriptor 2,Lung_other,178,0.07517177595432259
gdsc_auc_metadata_plus_expression,Cancer Type (matching TCGA label),Unknown,50155,21.18112597184859
gdsc_auc_metadata_plus_expression,Cancer Type (matching TCGA label),LUAD,15303,6.462661165331453
gdsc_auc_metadata_plus_expression,Cancer Type (matching TCGA label),SCLC,13212,5.579603954542192
gdsc_auc_metadata_plus_expression,Cancer Type (matching TCGA label),BRCA,12750,5.3844951877393985
gdsc_auc_metadata_plus_expression,Cancer Type (matching TCGA label),COAD/READ,12257,5.176294707146808
gdsc_auc_metadata_plus_expression,Cancer Type (matching TCGA label),SKCM,11917,5.032708168807091
gdsc_auc_metadata_plus_expression,Cancer Type (matching TCGA label),HNSC,9178,3.8759919084762515
gdsc_auc_metadata_plus_expression,Cancer Type (matching TCGA label),ESCA,9126,3.8540316143772353
gdsc_auc_metadata_plus_expression,Cancer Type (matching TCGA label),GBM,8204,3.4646587074677666
gdsc_auc_metadata_plus_expression,Cancer Type (matching TCGA label),OV,7802,3.294888741548454
gdsc_auc_metadata_plus_expression,Cancer Type (matching TCGA label),DLBC,7621,3.218450025549958
gdsc_auc_metadata_plus_expression,Cancer Type (matching TCGA label),KIRC,7282,3.0752858005582984
gdsc_auc_metadata_plus_expression,Cancer Type (matching TCGA label),PAAD,7083,2.991245444294758
gdsc_auc_metadata_plus_expression,Cancer Type (matching TCGA label),NB,6931,2.927053815389943
gdsc_auc_metadata_plus_expression,Cancer Type (matching TCGA label),ALL,6436,2.718008708101237
gdsc_auc_metadata_plus_expression,Cancer Type (matching TCGA label),LAML,6029,2.5461271754416344
gdsc_auc_metadata_plus_expression,Cancer Type (matching TCGA label),STAD,4889,2.064689958655523
gdsc_auc_metadata_plus_expression,Cancer Type (matching TCGA label),MM,4598,1.9417967743706477
gdsc_auc_metadata_plus_expression,Cancer Type (matching TCGA label),BLCA,4266,1.801588742815394
gdsc_auc_metadata_plus_expression,Cancer Type (matching TCGA label),LIHC,3909,1.650822877558691
gdsc_auc_metadata_plus_expression,Cancer Type (matching TCGA label),LUSC,3863,1.6313964635480234
gdsc_auc_metadata_plus_expression,Cancer Type (matching TCGA label),CESC,3631,1.5334197667985692
gdsc_auc_metadata_plus_expression,Cancer Type (matching TCGA label),THCA,3579,1.5114594726995536
gdsc_auc_metadata_plus_expression,Cancer Type (matching TCGA label),LGG,3438,1.4519132906233767
gdsc_auc_metadata_plus_expression,Cancer Type (matching TCGA label),UNABLE TO CLASSIFY,3064,1.2939680984496877
gdsc_auc_metadata_plus_expression,Cancer Type (matching TCGA label),LCML,2611,1.1026601517794172
gdsc_auc_metadata_plus_expression,Cancer Type (matching TCGA label),UCEC,2512,1.060851130321676
gdsc_auc_metadata_plus_expression,Cancer Type (matching TCGA label),PRAD,1676,0.7077971713451947
gdsc_auc_metadata_plus_expression,Cancer Type (matching TCGA label),MESO,1568,0.6621873297549316
gdsc_auc_metadata_plus_expression,Cancer Type (matching TCGA label),MB,1072,0.4527199091181675
gdsc_auc_metadata_plus_expression,Cancer Type (matching TCGA label),CLL,550,0.23227234143189562
