Value,Count,Percent
lonafarnib,316,0.08881793447709847
salinomycin,315,0.08853686506419625
tioguanine,315,0.08853686506419625
ENMD-2076,315,0.08853686506419625
thiostrepton,315,0.08853686506419625
FLI-06,314,0.08825579565129404
aminopurvalanol-a,314,0.08825579565129404
RAF265,314,0.08825579565129404
pyrimethamine,314,0.08825579565129404
PD-407824,314,0.08825579565129404
mycophenolic-acid,314,0.08825579565129404
acivicin,312,0.08769365682548962
baicalin,311,0.08741258741258741
isofloxythepin,311,0.08741258741258741
"L-798,106",311,0.08741258741258741
tepoxalin,310,0.0871315179996852
captamine,309,0.086850448586783
pepstatin,309,0.086850448586783
digitoxin,309,0.086850448586783
methotrexate,309,0.086850448586783
epirubicin,309,0.086850448586783
fenoprofen,308,0.08656937917388079
ziprasidone,308,0.08656937917388079
CNX-774,308,0.08656937917388079
mubritinib,307,0.08628830976097858
WAY-170523,307,0.08628830976097858
bitopertin,307,0.08628830976097858
hyoscyamine,307,0.08628830976097858
acetophenazine,306,0.08600724034807636
carvedilol,306,0.08600724034807636
erastin,305,0.08572617093517415
bardoxolone,305,0.08572617093517415
SDZ-WAG-994,305,0.08572617093517415
mebendazole,305,0.08572617093517415
SB-200646,305,0.08572617093517415
meclizine,304,0.08544510152227194
rociletinib,304,0.08544510152227194
VX-765,304,0.08544510152227194
PTC-209,303,0.08516403210936972
AZD5363,302,0.08488296269646753
OSI-930,302,0.08488296269646753
GSK650394,301,0.08460189328356531
AZ3146,301,0.08460189328356531
evacetrapib,301,0.08460189328356531
drospirenone,301,0.08460189328356531
cisplatin,299,0.08403975445776089
arctigenin,299,0.08403975445776089
nonoxynol-9,298,0.08375868504485867
dihydromyricetin,298,0.08375868504485867
Y-27632,297,0.08347761563195646
maytansinol-isobutyrate,297,0.08347761563195646
mifepristone,295,0.08291547680615205
xilobam,295,0.08291547680615205
ACY-1215,295,0.08291547680615205
SC-144,294,0.08263440739324984
KI-8751,294,0.08263440739324984
PETCM,293,0.08235333798034764
norepinephrine,293,0.08235333798034764
practolol,293,0.08235333798034764
voxtalisib,289,0.08122906032873878
ibutilide,288,0.08094799091583657
navarixin,288,0.08094799091583657
octenidine,288,0.08094799091583657
SB-505124,287,0.08066692150293436
MLN-8054,287,0.08066692150293436
regorafenib,286,0.08038585209003216
axitinib,285,0.08010478267712995
repsox,284,0.07982371326422773
VS-4718,282,0.07926157443842331
dichloroacetate,282,0.07926157443842331
azacitidine,282,0.07926157443842331
exatecan-mesylate,282,0.07926157443842331
5-fluorouracil,281,0.0789805050255211
trovafloxacin,281,0.0789805050255211
novobiocin,280,0.0786994356126189
tacedinaline,279,0.07841836619971669
chlorquinaldol,279,0.07841836619971669
cyproterone-acetate,278,0.07813729678681447
pentamidine,278,0.07813729678681447
1-phenylbiguanide,277,0.07785622737391226
AZD9668,277,0.07785622737391226
IDRA-21,276,0.07757515796101006
serdemetan,276,0.07757515796101006
PD-318088,276,0.07757515796101006
ICG-001,276,0.07757515796101006
spermidine,275,0.07729408854810783
NVP-BHG712,275,0.07729408854810783
pitavastatin,274,0.07701301913520563
PD-153035,274,0.07701301913520563
1-azakenpaullone,273,0.07673194972230342
ribociclib,273,0.07673194972230342
JTE-607,272,0.07645088030940121
ginkgolide-a,271,0.076169810896499
ZK811752,271,0.076169810896499
fluticasone-propionate,271,0.076169810896499
alpelisib,270,0.07588874148359678
CGS-15943,270,0.07588874148359678
proflavine-hemisulfate,269,0.07560767207069458
sparfloxacin,269,0.07560767207069458
deflazacort,269,0.07560767207069458
AZD2461,269,0.07560767207069458
ketoprofen,269,0.07560767207069458
clomifene,268,0.07532660265779237
SU014813,267,0.07504553324489016
balapiravir,267,0.07504553324489016
CPI-1189,266,0.07476446383198795
mibampator,266,0.07476446383198795
eltrombopag,265,0.07448339441908575
LE-135,265,0.07448339441908575
SAR131675,265,0.07448339441908575
STA-5326,265,0.07448339441908575
CYC116,265,0.07448339441908575
KP-1212,263,0.07392125559328132
fludroxycortide,263,0.07392125559328132
SB-205384,263,0.07392125559328132
lucitanib,262,0.07364018618037911
PD-184352,262,0.07364018618037911
dabrafenib,262,0.07364018618037911
ABT-702,262,0.07364018618037911
foscarnet,262,0.07364018618037911
epinephrine,262,0.07364018618037911
N-acetylmannosamine,261,0.07335911676747689
tanaproget,259,0.07279697794167247
primaquine,259,0.07279697794167247
rheochrysidin,258,0.07251590852877027
elacridar,258,0.07251590852877027
amonafide,256,0.07195376970296584
GDC-0152,256,0.07195376970296584
idronoxil,254,0.07139163087716142
alfacalcidol,254,0.07139163087716142
selumetinib,252,0.07082949205135701
BIBU-1361,249,0.06998628381265037
GSK1838705A,249,0.06998628381265037
atipamezole,249,0.06998628381265037
butylscopolamine-bromide,249,0.06998628381265037
isopropyl-myristate,249,0.06998628381265037
pheniramine,248,0.06970521439974817
iodipamide,248,0.06970521439974817
methacycline,248,0.06970521439974817
dienogest,247,0.06942414498684595
SGI-1776,247,0.06942414498684595
trimebutine,247,0.06942414498684595
