Value,Count,Percent
GGTI-298,447,0.06476458724528827
dofetilide,447,0.06476458724528827
kifunensine,447,0.06476458724528827
lerisetron,447,0.06476458724528827
GDC-0152,447,0.06476458724528827
apatinib,447,0.06476458724528827
spermidine,447,0.06476458724528827
brilliant-green,447,0.06476458724528827
BGT226,447,0.06476458724528827
MPI-0479605,447,0.06476458724528827
halofuginone,447,0.06476458724528827
SNS-314,447,0.06476458724528827
resatorvid,447,0.06476458724528827
buparlisib,447,0.06476458724528827
"L-798,106",447,0.06476458724528827
tioxolone,447,0.06476458724528827
cisplatin,447,0.06476458724528827
RS-17053,447,0.06476458724528827
PF-04691502,447,0.06476458724528827
asymmetrical-dimethylarginine,446,0.06461970002550015
spermine,446,0.06461970002550015
ebastine,446,0.06461970002550015
digoxin,446,0.06461970002550015
ixazomib-citrate,446,0.06461970002550015
BIX-02188,446,0.06461970002550015
givinostat,446,0.06461970002550015
tetramethylthiuram-monosulfide,446,0.06461970002550015
BAM7,446,0.06461970002550015
SB-505124,446,0.06461970002550015
carboxypyridine-disulfide,446,0.06461970002550015
galeterone,446,0.06461970002550015
TAS-103,446,0.06461970002550015
lafutidine,446,0.06461970002550015
MEK162,446,0.06461970002550015
TAK-632,446,0.06461970002550015
clofazimine,445,0.06447481280571203
LDN-57444,445,0.06447481280571203
carboplatin,445,0.06447481280571203
nilotinib,445,0.06447481280571203
PR-619,445,0.06447481280571203
flumethasone,445,0.06447481280571203
mesna,445,0.06447481280571203
EPZ-5676,445,0.06447481280571203
drospirenone,445,0.06447481280571203
AZD9668,445,0.06447481280571203
LY2874455,445,0.06447481280571203
NVP-TAE684,445,0.06447481280571203
mitomycin-c,445,0.06447481280571203
fenofibrate,445,0.06447481280571203
CHIR-124,445,0.06447481280571203
crizotinib-(S),445,0.06447481280571203
diclazuril,444,0.06432992558592392
PETCM,444,0.06432992558592392
AEG3482,444,0.06432992558592392
AR-12,444,0.06432992558592392
spironolactone,444,0.06432992558592392
CP-673451,444,0.06432992558592392
PHA-680632,444,0.06432992558592392
rheochrysidin,444,0.06432992558592392
CGS-20625,444,0.06432992558592392
XL388,444,0.06432992558592392
WZ-3146,444,0.06432992558592392
sparfloxacin,444,0.06432992558592392
BI-78D3,444,0.06432992558592392
LY2608204,444,0.06432992558592392
MK-8745,444,0.06432992558592392
GW-405833,444,0.06432992558592392
UNC2250,444,0.06432992558592392
pranidipine,444,0.06432992558592392
baricitinib,443,0.0641850383661358
A61603,443,0.0641850383661358
raclopride,443,0.0641850383661358
isofloxythepin,443,0.0641850383661358
thonzonium,443,0.0641850383661358
MK-0812,443,0.0641850383661358
posaconazole,443,0.0641850383661358
ercalcitriol,443,0.0641850383661358
DMH1,443,0.0641850383661358
oridonin,443,0.0641850383661358
PHA-665752,443,0.0641850383661358
Ro-9187,443,0.0641850383661358
salvinorin-a,443,0.0641850383661358
GSK1070916,443,0.0641850383661358
fluroxene,443,0.0641850383661358
PD-153035,443,0.0641850383661358
zolmitriptan,443,0.0641850383661358
BAY-11-7082,443,0.0641850383661358
cobicistat,443,0.0641850383661358
securinine,443,0.0641850383661358
PF-4981517,443,0.0641850383661358
VU0361737,443,0.0641850383661358
albendazole,442,0.06404015114634767
stattic,442,0.06404015114634767
NU6027,442,0.06404015114634767
diazooxonorleucine,442,0.06404015114634767
tetrahydropapaverine,442,0.06404015114634767
SB-366791,442,0.06404015114634767
azodicarbonamide,442,0.06404015114634767
finafloxacin,442,0.06404015114634767
AEE788,442,0.06404015114634767
palmatine-chloride,442,0.06404015114634767
HA14-1,442,0.06404015114634767
YM-976,442,0.06404015114634767
BI-D1870,442,0.06404015114634767
GS-9973,442,0.06404015114634767
BIBX-1382,442,0.06404015114634767
eplerenone,441,0.06389526392655957
guanidine,441,0.06389526392655957
foscarnet,441,0.06389526392655957
NSC-3852,441,0.06389526392655957
piperine,441,0.06389526392655957
baicalein,441,0.06389526392655957
acetylsalicylsalicylic-acid,441,0.06389526392655957
SAR131675,441,0.06389526392655957
merimepodib,441,0.06389526392655957
carvedilol,441,0.06389526392655957
IOWH032,441,0.06389526392655957
