Value,Count,Percent
topical anesthetic,269,0.07560767207069458
GABA receptor modulator,267,0.07504553324489016
tumor necrosis factor release inhibitor,266,0.07476446383198795
thrombopoietin receptor agonist,265,0.07448339441908575
interleukin synthesis inhibitor,265,0.07448339441908575
adenosine kinase inhibitor,262,0.07364018618037911
"adrenergic receptor agonist, neurotransmitter",262,0.07364018618037911
"antimalarial agent, DNA inhibitor",259,0.07279697794167247
insulin growth factor receptor inhibitor,249,0.06998628381265037
radiopaque medium,248,0.06970521439974817
local anesthetic,247,0.06942414498684595
"benzodiazepine receptor agonist, GABA benzodiazepine site receptor partial agonist",243,0.06829986733523712
"IGF-1 inhibitor, insulin growth factor receptor inhibitor, insulin receptor ligand",242,0.0680187979223349
glucose dependent insulinotropic receptor agonist,240,0.06745665909653048
FGFR inhibitor,239,0.06717558968362826
K-ras inhibitor,239,0.06717558968362826
fungal squalene epoxidase inhibitor,234,0.06577024261911722
"EGFR inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor",234,0.06577024261911722
dipeptidyl peptidase inhibitor,233,0.065489173206215
oxidosqualene cyclase inhibitor,233,0.065489173206215
mucus protecting agent,233,0.065489173206215
"JAK inhibitor, syk inhibitor",231,0.06492703438041059
"acetylcholinesterase inhibitor, microtubule inhibitor",225,0.06324061790299731
"Abl kinase inhibitor, Bcr-Abl kinase inhibitor, src inhibitor",225,0.06324061790299731
cholesterol inhibitor,225,0.06324061790299731
Bcl-XL downregulator,222,0.06239740966429069
"glycogen synthase kinase inhibitor, lipoxygenase inhibitor",221,0.062116340251388485
PKC activator,220,0.06183527083848628
"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor",218,0.06127313201268186
ATP channel blocker,215,0.06042992377397522
mannosidase inhibitor,214,0.060148854361073006
laxative,214,0.060148854361073006
steroidogenic factor antagonist,212,0.05958671553526859
mineralocorticoid receptor agonist,211,0.05930564612236638
"RET tyrosine kinase inhibitor, VEGFR inhibitor",205,0.05761922964495311
HIV protease inhibitor,204,0.05733816023205091
sodium/glucose cotransporter inhibitor,202,0.056776021406246484
"antioxidant, capillary stabilizing agent, nitric oxide scavenger",202,0.056776021406246484
HSP inducer,195,0.05480853551593102
"L-type calcium channel blocker, T-type calcium channel blocker",195,0.05480853551593102
RET tyrosine kinase inhibitor,194,0.054527466103028804
"HCV inhibitor, XIAP inhibitor",193,0.0542463966901266
lysophosphatidic acid receptor antagonist,193,0.0542463966901266
SHIP2 phosphatase inhibitor,192,0.05396532727722439
DNA directed DNA polymerase inhibitor,192,0.05396532727722439
bacterial antifolate,192,0.05396532727722439
MER tyrosine kinase inhibitor,189,0.05312211903851775
urotensin receptor antagonist,187,0.05255998021271333
monoamine oxidase inhibitor,184,0.0517167719740067
cationic surfactant,173,0.04862500843208238
"bacterial 30S ribosomal subunit inhibitor, bacterial 50S ribosomal subunit inhibitor",169,0.047500730780473545
BAX activator,169,0.047500730780473545
mucolytic agent,167,0.04693859195466912
"Abl kinase inhibitor, src inhibitor, VEGFR inhibitor",167,0.04693859195466912
PERK inhibitor,166,0.046657522541766916
"apoptosis stimulant, NFkB pathway inhibitor",165,0.04637645312886471
antiviral,163,0.04581431430306028
"immunosuppressant, protein synthesis inhibitor, purine antagonist",162,0.04553324489015807
thyrotropin releasing hormone receptor agonist,161,0.045252175477255865
calmodulin antagonist,160,0.04497110606435365
